vid,pid,dev_name,man_name
1209,813b,"MickMad HACK Sketch","Generic"
1209,8242,"Tom Wimmenhove Electronics NBS-DAC 192/24 UAC1","Generic"
1209,8243,"Tom Wimmenhove Electronics NBS-DAC 192/24 UAC2","Generic"
1209,8472,"Shantea Controls OpenDeck","Generic"
1209,8661,"ProgHQ TL866 programmer","Generic"
1209,8844,"munia.io MUNIA","Generic"
1209,8888,"Blinkinlabs POV Pendant","Generic"
1209,8889,"Blinkinlabs POV Pendant (bootloader)","Generic"
1209,8b00,"ReSwitched Libtransistor Serial Console","Generic"
1209,9021,"Connected Community Hackerspace ESPlant","Generic"
1209,9317,"Sutajio Ko-Usagi (Kosagi) Palawan-Tx","Generic"
1209,9999,"Sandeepan Sengupta CodeBridge Infineo","Generic"
1209,9db5,"PD Buddy Sink","Generic"
1209,a033,"area0x33 Memtype","Generic"
1209,a100,"KB LES Narsil analog breakout","Generic"
1209,a10c,"KB LES Aminoacid Synthesizer","Generic"
1209,a1e5,"Atreus Keyboards Atreus Keyboard","Generic"
1209,a3a4,"MK::Box MK::Kbd","Generic"
1209,a3a5,"MK::Box MK::Kbd Bootloader","Generic"
1209,a55a,"Forever Young Software ATTINY2313","Generic"
1209,a602,"Robotips RTBoard","Generic"
1209,a7ea,"area3001 Knixx SW04","Generic"
1209,a800,"sowbug.com WebLight","Generic"
1209,a8b0,"Intelectron BootWare","Generic"
1209,a8b1,"Intelectron FrameWare","Generic"
1209,aa00,"Serg Oskin LinuxCNC HID Extender","Generic"
1209,aa0b,"Open Bionics","Generic"
1209,ab3d,"3DArtists Alligator board","Generic"
1209,abba,"CoinWISE SafeWISE","Generic"
1209,abc0,"Omzlo controller","Generic"
1209,abcd,"Sandeepan Sengupta CodeBridge","Generic"
1209,abd1,"OpenMV Cam","Generic"
1209,acdc,"Gediminas Zukaitis midi-grid","Generic"
1209,ace5,"SimAces Panel Ace","Generic"
1209,aced,"Open Lighting Project Ja Rule Device","Generic"
1209,acee,"Open Lighting Project Ja Rule Bootloader","Generic"
1209,adb0,"tibounise ADB converter","Generic"
1209,adda,"MicroPython Boards","Generic"
1209,b007,"Konsgn Global_Boot","Generic"
1209,b00b,"CrapLab Random Device","Generic"
1209,b010,"IObitZ CodeBridge","Generic"
1209,b01d,"WyoLum VeloKey","Generic"
1209,b058,"Model B, LLC Holoseat","Generic"
1209,b0b0,"Monero Hardware Monero Bootloader","Generic"
1209,b100,"ptrandem iBizi","Generic"
1209,b101,"IObitZ Infineo","Generic"
1209,b195,"flehrad Big Switch PCB","Generic"
1209,bab1,"ElectronicCats Meow Meow","Generic"
1209,babe,"brunofreitas.com STM32 HID Bootloader","Generic"
1209,bad1,"Gregory POTEAU CommLinkUSB","Generic"
1209,bad2,"Gregory POTEAU XLinkUSB","Generic"
1209,bade,"Semarme SemarmeHID","Generic"
1209,bb00,"keyplus split keyboard firmware","Generic"
1209,bb01,"keyplus xusb bootloader","Generic"
1209,bb02,"keyplus nRF24 wireless keyboard dongle","Generic"
1209,bb03,"keyplus nrf24lu1p-512 bootloader","Generic"
1209,bb05,"keyplus kp_boot_32u4 bootloader","Generic"
1209,beba,"serasidis.gr STM32 HID Bootloader","Generic"
1209,beef,"Modal MC-USB","Generic"
1209,c001,"Cynteract Alpha","Generic"
1209,c0c0,"Geppetto_Electronics Orthrus","Generic"
1209,c0c1,"Michael Bemmerl cookie-mouse","Generic"
1209,c0ca,"Jean THOMAS DirtyJTAG","Generic"
1209,c0d3,"Samy Kamkar USBdriveby","Generic"
1209,c0da,"Monero Hardware Monero Firmware","Generic"
1209,c0de,"KMRH Labs SBL Brain","Generic"
1209,c0f5,"unethi PERswitch","Generic"
1209,c1aa,"Proyecto CIAA Computadora Industrial Abierta Argentina","Generic"
1209,c1b1,"Chibitronics Love-to-Code","Generic"
1209,c311,"bg nerilex GB-USB-Link","Generic"
1209,ca1c,"KnightOS Generic Hub","Generic"
1209,ca1d,"KnightOS MTP Device","Generic"
1209,caea,"Open Music Kontrollers Chimaera","Generic"
1209,cafe,"ii iigadget","Generic"
1209,cc14,"trebb NaN-15","Generic"
1209,cc86,"Manfred's Technologies Anastasia Bootloader","Generic"
1209,ceb0,"KG4LNE GE-FlashUSB","Generic"
1209,cf20,"Smart Citizen SCK 2.0","Generic"
1209,d00d,"Monero Hardware Monero Developer","Generic"
1209,d017,"empiriKit empiriKit Controller","Generic"
1209,d11d,"Koi Science DI-Lambda AVR","Generic"
1209,d3d8,"Duet3d Duet 0.8.5","Generic"
1209,d706,"SkyBean SkyDrop","Generic"
1209,da42,"Devan Lai dap42 debug access probe","Generic"
1209,daa0,"darknao btClubSportWheel","Generic"
1209,dada,"Rebel Technology OWL","Generic"
1209,db42,"Devan Lai dapboot DFU bootloader","Generic"
1209,dc21,"FPGA-Computer Dual Charger","Generic"
1209,dddd,"Stephan Electronics OpenCVMeter","Generic"
1209,dead,"chaosfield.at AVR-Ruler","Generic"
1209,deaf,"CrapLab 4chord MIDI","Generic"
1209,ded1,"ManCave Made Quark One","Generic"
1209,deed,"Kroneum Time Tracker","Generic"
1209,df00,"D.F.Mac. @TripArts Music mi:muz:tuch","Generic"
1209,df01,"D.F.Mac. @TripArts Music mi:muz:can","Generic"
1209,df02,"D.F.Mac. @TripArts Music mi:muz:can-lite","Generic"
1209,e116,"Elijah Motornyy open-oscilloscope-stm32f3","Generic"
1209,e1ec,"FreeSRP","Generic"
1209,e4ee,"trebb keytee","Generic"
1209,e500,"GitleMikkelsen Helios Laser DAC","Generic"
1209,eaea,"Pinscape Controller","Generic"
1209,eb01,"RobotMaker.club EB1","Generic"
1209,eba7,"VictorGrigoryev USBscope","Generic"
1209,ee00,"Explore Embedded SODA(SWD OpenSource Debug Adapter)","Generic"
1209,ee02,"Explore Embedded Explore M3 VCOM","Generic"
1209,ee03,"Explore Embedded Explore M3 DFU","Generic"
1209,ee2c,"jaka USB2RS485","Generic"
1209,effa,"EffigyLabs atmega32u4-USB-LUFA-Bootloader","Generic"
1209,effe,"EffigyLabs Control Pedal","Generic"
1209,f000,"Uniti ARC","Generic"
1209,f00d,"RomanStepanov Shifter/Pedals Adapter","Generic"
1209,f12e,"Michael Bemmerl Feuermelder","Generic"
1209,f16a,"uri_ba Cougar TQS adapter","Generic"
1209,f16c,"uri_ba adapter for Vipercore's FCC3 Force Sensing Module","Generic"
1209,f380,"Windsor Schmidt MD-380 Open Radio Firmware","Generic"
1209,f3fc,"dRonin Flight controller-Lumenier Lux","Generic"
1209,f49a,"TimVideos.us & HDMI2USB.tv Projects FPGA Programmer & UART Bridge (PIC based Firmware)","Generic"
1209,fa11,"moonglow OpenXHC","Generic"
1209,fa57,"3DRacers Pilot Board","Generic"
1209,fa58,"3DRacers Pilot Board (Bootloader)","Generic"
1209,fab1,"PAP Mechatronic Technology LamDiNao","Generic"
1209,face,"Protean Synth Craft","Generic"
1209,fade,"Open Collector dude","Generic"
1209,feed,"ProgramGyar AVR-IR Sender","Generic"
1209,ffff,"Life2Device Smart House","Generic"
120f,524e,"RoadMate 1475T","Magellan"
120f,5260,"Triton Handheld GPS Receiver (300/400/500/1500/2000)","Magellan"
1210,000d,"RP250 Guitar Multi-Effects Processor","DigiTech"
1210,0016,"RP500 Guitar Multi-Effects Processor","DigiTech"
1210,001b,"RP155 Guitar Multi-Effects Processor","DigiTech"
1210,001c,"RP255 Guitar Multi-Effects Processor","DigiTech"
121e,3403,"Muzio JM250 Audio Player","Jungsoft Co., Ltd"
121f,0001,"VisionX without Firmware","Panini S.p.A."
121f,0002,"VisionX with Firmware","Panini S.p.A."
121f,0010,"I-Deal","Panini S.p.A."
121f,0020,"wI-Deal","Panini S.p.A."
121f,0021,"VisionX Page Scanner Extension","Panini S.p.A."
121f,0030,"VisionNext","Panini S.p.A."
121f,0040,"mI:Deal Check Scanner","Panini S.p.A."
121f,0041,"EverNext Check Scanner","Panini S.p.A."
1220,000a,"Hall of Fame Reverb","TC Electronic"
1220,002a,"Polytune","TC Electronic"
1220,0032,"Ditto X2 Looper","TC Electronic"
1220,0039,"Alter Ego X4 Vintage Echo","TC Electronic"
1221,3234,"Disk (Thumb drive)","Unknown manufacturer"
1222,faca,"programmable keyboard","TiPro"
1228,0012,"Q18 Data Logger","Datapaq Limited"
1228,0015,"TPaq21/MPaq21 Datalogger","Datapaq Limited"
1228,584c,"XL2 Logger","Datapaq Limited"
1233,5677,"FUSB200 mp3 player","Denver Electronics"
1234,0000,"Neural Impulse Actuator Prototype 1.0 [NIA]","Brain Actuated Technologies"
1234,4321,"Human Interface Device","Brain Actuated Technologies"
1234,ed02,"Emotiv EPOC Developer Headset Wireless Dongle","Brain Actuated Technologies"
1235,0001,"ReMOTE Audio/XStation First Edition","Focusrite-Novation"
1235,0002,"Speedio","Focusrite-Novation"
1235,0003,"RemoteSL + ZeroSL","Focusrite-Novation"
1235,0004,"ReMOTE LE","Focusrite-Novation"
1235,0005,"XIOSynth [First Edition]","Focusrite-Novation"
1235,0006,"XStation","Focusrite-Novation"
1235,0007,"XIOSynth","Focusrite-Novation"
1235,0008,"ReMOTE SL Compact","Focusrite-Novation"
1235,0009,"nIO","Focusrite-Novation"
1235,000a,"Nocturn","Focusrite-Novation"
1235,000b,"ReMOTE SL MkII","Focusrite-Novation"
1235,000c,"ZeRO MkII","Focusrite-Novation"
1235,000e,"Launchpad","Focusrite-Novation"
1235,0010,"Saffire 6","Focusrite-Novation"
1235,0011,"Ultranova","Focusrite-Novation"
1235,0012,"Nocturn Keyboard","Focusrite-Novation"
1235,0013,"VRM Box","Focusrite-Novation"
1235,0014,"VRM Box Audio Class (2-out)","Focusrite-Novation"
1235,0015,"Dicer","Focusrite-Novation"
1235,0016,"Ultranova","Focusrite-Novation"
1235,0018,"Twitch","Focusrite-Novation"
1235,0019,"Impulse 25","Focusrite-Novation"
1235,001a,"Impulse 49","Focusrite-Novation"
1235,001b,"Impulse 61","Focusrite-Novation"
1235,0032,"Launchkey 61","Focusrite-Novation"
1235,0069,"Launchpad MK2","Focusrite-Novation"
1235,0102,"LaunchKey Mini MK3","Focusrite-Novation"
1235,4661,"ReMOTE25","Focusrite-Novation"
1235,8000,"Scarlett 18i6","Focusrite-Novation"
1235,8002,"Scarlett 8i6","Focusrite-Novation"
1235,8006,"Focusrite Scarlett 2i2","Focusrite-Novation"
1235,8008,"Saffire 6","Focusrite-Novation"
1235,800a,"Scarlett 2i4","Focusrite-Novation"
1235,800c,"Scarlett 18i20","Focusrite-Novation"
1235,800e,"iTrack Solo","Focusrite-Novation"
1235,8010,"Forte","Focusrite-Novation"
1235,8012,"Scarlett 6i6","Focusrite-Novation"
1235,8014,"Scarlett 18i8","Focusrite-Novation"
1235,8016,"Focusrite Scarlett 2i2","Focusrite-Novation"
1235,8202,"Focusrite Scarlett 2i2 2nd Gen","Focusrite-Novation"
1235,8203,"Focusrite Scarlett 6i6","Focusrite-Novation"
1235,8204,"Scarlett 18i8 2nd Gen","Focusrite-Novation"
1235,8210,"Scarlett 2i2 Camera","Focusrite-Novation"
1235,8211,"Scarlett Solo (3rd Gen.)","Focusrite-Novation"
1235,8214,"Scarlett 18i8 3rd Gen","Focusrite-Novation"
1235,8215,"Scarlett 18i20 3rd Gen","Focusrite-Novation"
1241,0504,"Wireless Trackball Keyboard","Belkin"
1241,1111,"Mouse","Belkin"
1241,1122,"Typhoon Stream Optical Mouse USB+PS/2","Belkin"
1241,1155,"Memorex Optical ScrollPro Mouse SE MX4600","Belkin"
1241,1166,"MI-2150 Trust Mouse","Belkin"
1241,1177,"Mouse [HT82M21A]","Belkin"
1241,1503,"Keyboard","Belkin"
1241,1603,"Keyboard","Belkin"
1241,f767,"Keyboard","Belkin"
1243,e000,"Unique NFC/RFID reader (keyboard emulation)","Holtek Semiconductor, Inc."
124a,168b,"PRISM3 WLAN Adapter","AirVast"
124a,4017,"PC-Chips 802.11b Adapter","AirVast"
124a,4023,"WM168g 802.11bg Wireless Adapter [Intersil ISL3886]","AirVast"
124a,4025,"IOGear GWU513 v2 802.11bg Wireless Adapter [Intersil ISL3887]","AirVast"
124b,4d01,"Airflo EX Joystick","Nyko (Honey Bee)"
124c,3200,"Stealth MXP 1GB","MXI - Memory Experts International, Inc."
125c,0010,"Alta series CCD","Apogee Inc."
125d,0580,"JM580","JMicron"
125f,312a,"Superior S102","A-DATA Technology Co., Ltd."
125f,312b,"Superior S102 Pro","A-DATA Technology Co., Ltd."
125f,a15a,"DashDrive Durable HD710 portable HDD various size","A-DATA Technology Co., Ltd."
125f,a22a,"DashDrive Elite HE720 500GB","A-DATA Technology Co., Ltd."
125f,a31a,"HV620 Portable HDD","A-DATA Technology Co., Ltd."
125f,a91a,"Portable HDD CH91","A-DATA Technology Co., Ltd."
125f,c08a,"C008 Flash Drive","A-DATA Technology Co., Ltd."
125f,c81a,"Flash drive","A-DATA Technology Co., Ltd."
125f,c93a,"4GB Pen Drive","A-DATA Technology Co., Ltd."
125f,c96a,"C906 Flash Drive","A-DATA Technology Co., Ltd."
125f,cb10,"Dash Drive UV100","A-DATA Technology Co., Ltd."
125f,cb20,"DashDrive UV110","A-DATA Technology Co., Ltd."
1260,ee22,"SMC2862W-G v3 EZ Connect 802.11g Adapter [Intersil ISL3887]","Standard Microsystems Corp."
1266,6302,"Fastweb DRG A226M ADSL Router","Pirelli Broadband Solutions"
1267,0103,"G-720 Keyboard","Logic3 / SpectraVideo plc"
1267,0201,"Mouse","Logic3 / SpectraVideo plc"
1267,0210,"LG Optical Mouse 3D-310","Logic3 / SpectraVideo plc"
1267,a001,"JP260 PC Game Pad","Logic3 / SpectraVideo plc"
1267,c002,"Wireless Optical Mouse","Logic3 / SpectraVideo plc"
126f,0163,"Storage device (2gB thumb drive)","TwinMOS"
126f,1325,"Mobile Disk","TwinMOS"
126f,2168,"Mobile Disk III","TwinMOS"
126f,a006,"G240 802.11bg","TwinMOS"
1275,0002,"WeatherFax 2000 Demodulator","Xaxero Marine Software Engineering, Ltd."
1275,0080,"SkyEye Weather Satellite Receiver","Xaxero Marine Software Engineering, Ltd."
1275,0090,"WeatherFax 2000 Demodulator","Xaxero Marine Software Engineering, Ltd."
1278,0105,"SXV-M5","Starlight Xpress"
1278,0107,"SXV-M7","Starlight Xpress"
1278,0109,"SXV-M9","Starlight Xpress"
1278,0110,"SXVF-H16","Starlight Xpress"
1278,0115,"SXVF-H5","Starlight Xpress"
1278,0119,"SXV-H9","Starlight Xpress"
1278,0135,"SXVF-H35","Starlight Xpress"
1278,0136,"SXVF-H36","Starlight Xpress"
1278,0200,"SXV interface for paraller MX cameras","Starlight Xpress"
1278,0305,"SXV-M5C","Starlight Xpress"
1278,0307,"SXV-M7C","Starlight Xpress"
1278,0319,"SXV-H9C","Starlight Xpress"
1278,0325,"SXV-M25C","Starlight Xpress"
1278,0326,"SXVR-M26C","Starlight Xpress"
1278,0507,"Lodestar autoguider","Starlight Xpress"
1278,0517,"CoStar","Starlight Xpress"
1283,0100,"USB-RS232 Adaptor","zebris Medical GmbH"
1283,0110,"CMS20","zebris Medical GmbH"
1283,0111,"CMS 10","zebris Medical GmbH"
1283,0112,"CMS 05","zebris Medical GmbH"
1283,0114,"ARCUS digma PC-Interface","zebris Medical GmbH"
1283,0115,"SAM Axioquick recorder","zebris Medical GmbH"
1283,0116,"SAM Axioquick recorder","zebris Medical GmbH"
1283,0120,"emed-X","zebris Medical GmbH"
1283,0121,"emed-AT","zebris Medical GmbH"
1283,0130,"PDM","zebris Medical GmbH"
1283,0150,"CMS10GI (Golf)","zebris Medical GmbH"
1286,00bc,"Marvell JTAG Probe","Marvell Semiconductor, Inc."
1286,1fab,"88W8338 [Libertas] 802.11g","Marvell Semiconductor, Inc."
1286,2001,"88W8388 802.11a/b/g WLAN","Marvell Semiconductor, Inc."
1286,2006,"88W8362 802.11n WLAN","Marvell Semiconductor, Inc."
1286,203c,"K30326 802.11bgn Wireless Module [Marvell 88W8786U]","Marvell Semiconductor, Inc."
1286,204c,"Bluetooth and Wireless LAN Composite","Marvell Semiconductor, Inc."
1286,8001,"BLOB boot loader firmware","Marvell Semiconductor, Inc."
1291,0010,"FDM 2xxx Flash-OFDM modem","Qualcomm Flarion Technologies, Inc. / Leadtek Research, Inc."
1291,0011,"LR7F06/LR7F14 Flash-OFDM modem","Qualcomm Flarion Technologies, Inc. / Leadtek Research, Inc."
1292,0258,"Creative Labs VoIP Blaster","Innomedia"
1292,4154,"Retro Link Atari cable","Innomedia"
1293,0002,"F5U002 Parallel Port [uss720]","Belkin Components [hex]"
1293,2101,"104-key keyboard","Belkin Components [hex]"
1294,1320,"Webmail Notifier","RISO KAGAKU CORP."
1297,020f,"DTU-215 Multi-Standard Modulator","DekTec"
129b,160b,"Siemens S30853-S1031-R351 802.11g Wireless Adapter [Atheros AR5523]","CyberTAN Technology"
129b,160c,"Siemens S30853-S1038-R351 802.11g Wireless Adapter [Atheros AR5523]","CyberTAN Technology"
129b,1666,"TG54USB 802.11bg","CyberTAN Technology"
129b,1667,"802.11bg","CyberTAN Technology"
129b,1828,"Gigaset USB Adapter 300","CyberTAN Technology"
12ab,0004,"Dance Pad for Xbox 360","Honey Bee Electronic International Ltd."
12ab,0301,"Afterglow Wired Controller for Xbox 360","Honey Bee Electronic International Ltd."
12ab,0303,"Mortal Kombat Klassic FightStick for Xbox 360","Honey Bee Electronic International Ltd."
12ab,8809,"Dance Dance Revolution Dance Pad","Honey Bee Electronic International Ltd."
12ba,0032,"Wireless Stereo Headset","Licensed by Sony Computer Entertainment America"
12ba,0042,"Wireless Stereo Headset","Licensed by Sony Computer Entertainment America"
12ba,00ff,"Rocksmith Guitar Adapter","Licensed by Sony Computer Entertainment America"
12ba,0100,"RedOctane Guitar for PlayStation(R)3","Licensed by Sony Computer Entertainment America"
12ba,0120,"RedOctane Drum Kit for PlayStation(R)3","Licensed by Sony Computer Entertainment America"
12ba,0200,"Harmonix Guitar for PlayStation(R)3","Licensed by Sony Computer Entertainment America"
12ba,0210,"Harmonix Drum Kit for PlayStation(R)3","Licensed by Sony Computer Entertainment America"
12bd,d012,"JPD Shockforce gamepad","Gembird"
12bd,d015,"Generic 4-button NES USB Controller","Gembird"
12c4,0006,"Teleprompter Two-button Hand Control (v1)","Autocue Group Ltd"
12c4,0008,"Teleprompter Foot Control (v1)","Autocue Group Ltd"
12cf,0170,"Tt eSPORTS BLACK Gaming mouse","DEXIN"
12cf,600b,"Cougar 600M Gaming Mouse","DEXIN"
12d1,1001,"E161/E169/E620/E800 HSDPA Modem","Huawei Technologies Co., Ltd."
12d1,1003,"E220 HSDPA Modem / E230/E270/E870 HSDPA/HSUPA Modem","Huawei Technologies Co., Ltd."
12d1,1004,"E220 (bis)","Huawei Technologies Co., Ltd."
12d1,1009,"U120","Huawei Technologies Co., Ltd."
12d1,1010,"ETS2252+ CDMA Fixed Wireless Terminal","Huawei Technologies Co., Ltd."
12d1,1021,"U8520","Huawei Technologies Co., Ltd."
12d1,1035,"U8120","Huawei Technologies Co., Ltd."
12d1,1037,"Ideos","Huawei Technologies Co., Ltd."
12d1,1038,"Ideos (debug mode)","Huawei Technologies Co., Ltd."
12d1,1039,"Ideos (tethering mode)","Huawei Technologies Co., Ltd."
12d1,1052,"MT7-L09 / P7-L10 / Y330-U01","Huawei Technologies Co., Ltd."
12d1,1053,"P7-L10 (PTP)","Huawei Technologies Co., Ltd."
12d1,1054,"P7-L10 (PTP + debug)","Huawei Technologies Co., Ltd."
12d1,1079,"GEM-703LT [Honor/MediaPad X2]","Huawei Technologies Co., Ltd."
12d1,107e,"P10 smartphone","Huawei Technologies Co., Ltd."
12d1,1404,"EM770W miniPCI WCDMA Modem","Huawei Technologies Co., Ltd."
12d1,1406,"E1750","Huawei Technologies Co., Ltd."
12d1,140b,"EC1260 Wireless Data Modem HSD USB Card","Huawei Technologies Co., Ltd."
12d1,140c,"E180v","Huawei Technologies Co., Ltd."
12d1,1412,"EC168c","Huawei Technologies Co., Ltd."
12d1,1436,"Broadband stick","Huawei Technologies Co., Ltd."
12d1,1446,"HSPA modem","Huawei Technologies Co., Ltd."
12d1,1465,"K3765 HSPA","Huawei Technologies Co., Ltd."
12d1,14ac,"E815","Huawei Technologies Co., Ltd."
12d1,14c3,"K5005 Vodafone LTE/UMTS/GSM Modem/Networkcard","Huawei Technologies Co., Ltd."
12d1,14c8,"K5005 Vodafone LTE/UMTS/GSM MOdem/Networkcard","Huawei Technologies Co., Ltd."
12d1,14c9,"K3770 3G Modem","Huawei Technologies Co., Ltd."
12d1,14cf,"K3772","Huawei Technologies Co., Ltd."
12d1,14d1,"K3770 3G Modem (Mass Storage Mode)","Huawei Technologies Co., Ltd."
12d1,14db,"E353/E3131","Huawei Technologies Co., Ltd."
12d1,14dc,"E3372 LTE/UMTS/GSM HiLink Modem/Networkcard","Huawei Technologies Co., Ltd."
12d1,14f1,"Gobi 3000 HSPA+ Modem","Huawei Technologies Co., Ltd."
12d1,14fe,"Modem (Mass Storage Mode)","Huawei Technologies Co., Ltd."
12d1,1501,"Pulse","Huawei Technologies Co., Ltd."
12d1,1505,"E398 LTE/UMTS/GSM Modem/Networkcard","Huawei Technologies Co., Ltd."
12d1,1506,"Modem/Networkcard","Huawei Technologies Co., Ltd."
12d1,150a,"E398 LTE/UMTS/GSM Modem/Networkcard","Huawei Technologies Co., Ltd."
12d1,1520,"K3765 HSPA","Huawei Technologies Co., Ltd."
12d1,1521,"K4505 HSPA+","Huawei Technologies Co., Ltd."
12d1,155a,"R205 Mobile WiFi (CD-ROM mode)","Huawei Technologies Co., Ltd."
12d1,1573,"ME909u-521 mPCIe LTE/GPS card","Huawei Technologies Co., Ltd."
12d1,1575,"K5150 LTE modem","Huawei Technologies Co., Ltd."
12d1,15bb,"ME936 LTE/HSDPA+ 4G modem","Huawei Technologies Co., Ltd."
12d1,15c1,"ME906s LTE M.2 Module","Huawei Technologies Co., Ltd."
12d1,15ca,"E3131 3G/UMTS/HSPA+ Modem (Mass Storage Mode)","Huawei Technologies Co., Ltd."
12d1,1805,"AT&T Go Phone U2800A phone","Huawei Technologies Co., Ltd."
12d1,1c05,"Broadband stick (modem on)","Huawei Technologies Co., Ltd."
12d1,1c0b,"E173s 3G broadband stick (modem off)","Huawei Technologies Co., Ltd."
12d1,1c20,"R205 Mobile WiFi (Charging)","Huawei Technologies Co., Ltd."
12d1,1d50,"ET302s TD-SCDMA/TD-HSDPA Mobile Broadband","Huawei Technologies Co., Ltd."
12d1,1f01,"E353/E3131 (Mass storage mode)","Huawei Technologies Co., Ltd."
12d1,1f16,"K5150 LTE modem (Mass Storage Mode)","Huawei Technologies Co., Ltd."
12d1,360e,"Y330-U01 (MTP Mode)","Huawei Technologies Co., Ltd."
12d1,380b,"WiMAX USB modem(s)","Huawei Technologies Co., Ltd."
12d3,0002,"DeskLine CBD Control Box","LINAK"
12d6,0444,"CPC-USB/ARM7","EMS Dr. Thomas Wuensche"
12d6,0888,"CPC-USB/M16C","EMS Dr. Thomas Wuensche"
12d8,0001,"Alea I True Random Number Generator","Araneus Information Systems Oy"
12e6,0013,"Blofeld","Waldorf Music GmbH"
12ef,0100,"Tapwave Handheld [Tapwave Zodiac]","Tapwave, Inc."
12f2,000a,"Braille embosser [SpotDot Emprint]","ViewPlus Technologies, Inc."
12f7,1a00,"TD Classic 003B","Memorex Products, Inc."
12f7,1e23,"TravelDrive 2007 Flash Drive","Memorex Products, Inc."
12fd,1001,"AWU2000b 802.11b Stick","AIN Comm. Technology Co., Ltd"
12ff,0101,"Advanced RC Servo Controller","Fascinating Electronics, Inc."
1307,0163,"256MB/512MB/1GB Flash Drive","Transcend Information, Inc."
1307,0165,"2GB/4GB/8GB Flash Drive","Transcend Information, Inc."
1307,0190,"Ut190 8 GB Flash Drive with MicroSD reader","Transcend Information, Inc."
1307,0310,"SD/MicroSD CardReader [hama]/IT1327E [Basic Line flash drive]","Transcend Information, Inc."
1307,0330,"63-in-1 Multi-Card Reader/Writer","Transcend Information, Inc."
1307,0361,"CR-75: 51-in-1 Card Reader/Writer [Sakar]","Transcend Information, Inc."
1307,1169,"TS2GJF210 JetFlash 210 2GB","Transcend Information, Inc."
